['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
44.0 , 3403.07692308 , 4219.48717949 , 4095.38461538 , 3939.48717949 , 4661.53846154 , 4057.94871795 , 4472.82051282 , 4277.94871795 , 4266.15384615 , 4354.87179487 , 4276.92307692 , 4065.12820513 , 3813.33333333 , 3785.64102564 , 1685.0 , 1672.0 , 5.761 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 3403.58974359 , 4217.43589744 , 4098.46153846 , 3944.61538462 , 4665.12820513 , 4059.48717949 , 4472.82051282 , 4277.94871795 , 4269.23076923 , 4353.84615385 , 4275.8974359 , 4068.20512821 , 3818.46153846 , 3785.64102564 , 1685.0 , 1673.0 , 5.782 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 3401.53846154 , 4202.56410256 , 4095.38461538 , 3934.35897436 , 4665.12820513 , 4061.53846154 , 4472.82051282 , 4281.02564103 , 4276.92307692 , 4363.07692308 , 4280.51282051 , 4069.23076923 , 3813.84615385 , 3785.64102564 , 1685.0 , 1673.0 , 5.782 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 3402.56410256 , 4200.51282051 , 4090.76923077 , 3926.15384615 , 4663.07692308 , 4059.48717949 , 4473.33333333 , 4275.8974359 , 4266.15384615 , 4359.48717949 , 4272.82051282 , 4062.05128205 , 3804.1025641 , 3783.58974359 , 1685.0 , 1674.0 , 5.785 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 3401.02564103 , 4204.61538462 , 4090.25641026 , 3929.74358974 , 4654.35897436 , 4057.94871795 , 4473.84615385 , 4274.35897436 , 4261.53846154 , 4336.92307692 , 4260.0 , 4054.35897436 , 3792.82051282 , 3776.41025641 , 1686.0 , 1672.0 , 5.793 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 3395.38461538 , 4201.02564103 , 4090.76923077 , 3936.92307692 , 4654.87179487 , 4060.0 , 4473.84615385 , 4277.94871795 , 4266.66666667 , 4326.15384615 , 4262.05128205 , 4053.84615385 , 3785.64102564 , 3773.33333333 , 1686.0 , 1670.0 , 5.816 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 3393.33333333 , 4198.46153846 , 4089.23076923 , 3937.43589744 , 4663.58974359 , 4058.97435897 , 4473.84615385 , 4279.48717949 , 4265.12820513 , 4335.38461538 , 4266.66666667 , 4056.41025641 , 3786.15384615 , 3773.33333333 , 1686.0 , 1670.0 , 5.816 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 3397.94871795 , 4208.71794872 , 4090.76923077 , 3937.43589744 , 4656.41025641 , 4056.41025641 , 4472.82051282 , 4282.05128205 , 4273.33333333 , 4345.64102564 , 4268.20512821 , 4055.8974359 , 3793.84615385 , 3773.84615385 , 1687.0 , 1668.0 , 5.816 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 3405.12820513 , 4221.53846154 , 4093.84615385 , 3941.02564103 , 4651.28205128 , 4062.05128205 , 4472.30769231 , 4283.58974359 , 4283.07692308 , 4351.79487179 , 4277.94871795 , 4056.41025641 , 3809.74358974 , 3786.66666667 , 1686.0 , 1669.0 , 5.823 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 3409.74358974 , 4220.51282051 , 4092.82051282 , 3943.58974359 , 4660.51282051 , 4067.17948718 , 4472.82051282 , 4281.53846154 , 4274.35897436 , 4356.41025641 , 4284.61538462 , 4061.53846154 , 3818.46153846 , 3800.0 , 1687.0 , 1669.0 , 5.845 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 3408.71794872 , 4217.43589744 , 4092.82051282 , 3948.20512821 , 4658.97435897 , 4062.05128205 , 4473.33333333 , 4280.0 , 4264.1025641 , 4360.0 , 4280.0 , 4064.61538462 , 3815.8974359 , 3796.92307692 , 1686.0 , 1670.0 , 5.845 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 3407.17948718 , 4224.61538462 , 4094.35897436 , 3952.30769231 , 4652.30769231 , 4058.46153846 , 4472.82051282 , 4280.0 , 4265.12820513 , 4365.12820513 , 4282.56410256 , 4062.05128205 , 3818.97435897 , 3794.35897436 , 1687.0 , 1671.0 , 5.848 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 3412.30769231 , 4228.71794872 , 4093.33333333 , 3954.35897436 , 4660.0 , 4061.02564103 , 4472.82051282 , 4279.48717949 , 4267.69230769 , 4367.69230769 , 4293.84615385 , 4060.51282051 , 3830.25641026 , 3798.46153846 , 1685.0 , 1670.0 , 5.855 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 3416.41025641 , 4225.64102564 , 4090.25641026 , 3952.30769231 , 4666.15384615 , 4060.51282051 , 4472.82051282 , 4278.46153846 , 4266.66666667 , 4367.17948718 , 4294.35897436 , 4062.05128205 , 3833.84615385 , 3796.41025641 , 1685.0 , 1670.0 , 5.875 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 3418.46153846 , 4228.71794872 , 4094.35897436 , 3945.64102564 , 4665.12820513 , 4058.97435897 , 4472.82051282 , 4281.02564103 , 4268.71794872 , 4364.1025641 , 4291.79487179 , 4062.56410256 , 3830.25641026 , 3794.87179487 , 1684.0 , 1670.0 , 5.875 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 3427.69230769 , 4234.35897436 , 4101.53846154 , 3947.17948718 , 4662.56410256 , 4060.51282051 , 4472.82051282 , 4281.02564103 , 4275.8974359 , 4364.1025641 , 4301.02564103 , 4064.61538462 , 3838.46153846 , 3802.05128205 , 1684.0 , 1670.0 , 5.879 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 3435.8974359 , 4233.84615385 , 4101.02564103 , 3959.48717949 , 4653.33333333 , 4061.53846154 , 4472.82051282 , 4283.07692308 , 4282.05128205 , 4368.71794872 , 4314.87179487 , 4068.20512821 , 3851.28205128 , 3804.61538462 , 1685.0 , 1670.0 , 5.887 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 3433.33333333 , 4232.30769231 , 4096.41025641 , 3958.97435897 , 4647.69230769 , 4062.05128205 , 4472.82051282 , 4292.30769231 , 4284.1025641 , 4366.15384615 , 4308.71794872 , 4063.58974359 , 3848.71794872 , 3799.48717949 , 1684.0 , 1672.0 , 5.91 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 3429.23076923 , 4231.28205128 , 4093.84615385 , 3943.58974359 , 4660.0 , 4061.53846154 , 4472.82051282 , 4291.28205128 , 4278.97435897 , 4356.92307692 , 4293.33333333 , 4055.8974359 , 3834.35897436 , 3795.8974359 , 1686.0 , 1671.0 , 5.91 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 3431.79487179 , 4228.71794872 , 4091.28205128 , 3944.1025641 , 4666.15384615 , 4061.53846154 , 4472.82051282 , 4280.0 , 4274.35897436 , 4355.38461538 , 4293.33333333 , 4058.97435897 , 3829.23076923 , 3799.48717949 , 1685.0 , 1671.0 , 5.91 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 3432.30769231 , 4230.25641026 , 4091.28205128 , 3952.82051282 , 4654.87179487 , 4069.23076923 , 4473.33333333 , 4277.43589744 , 4271.28205128 , 4355.38461538 , 4295.8974359 , 4061.02564103 , 3831.79487179 , 3804.1025641 , 1687.0 , 1671.0 , 5.918 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 3423.07692308 , 4231.79487179 , 4091.79487179 , 3947.69230769 , 4654.87179487 , 4075.8974359 , 4473.33333333 , 4280.51282051 , 4265.12820513 , 4346.15384615 , 4283.58974359 , 4054.87179487 , 3826.66666667 , 3795.8974359 , 1687.0 , 1670.0 , 5.941 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 3418.46153846 , 4231.28205128 , 4089.74358974 , 3939.48717949 , 4661.02564103 , 4074.35897436 , 4472.30769231 , 4278.46153846 , 4265.12820513 , 4343.07692308 , 4275.38461538 , 4055.38461538 , 3823.58974359 , 3787.17948718 , 1687.0 , 1670.0 , 5.941 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 3426.66666667 , 4233.33333333 , 4089.74358974 , 3942.56410256 , 4649.23076923 , 4075.8974359 , 4472.30769231 , 4278.46153846 , 4270.76923077 , 4344.61538462 , 4285.64102564 , 4062.56410256 , 3831.28205128 , 3795.8974359 , 1687.0 , 1669.0 , 5.941 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 3430.76923077 , 4237.43589744 , 4090.25641026 , 3945.64102564 , 4641.53846154 , 4082.05128205 , 4472.82051282 , 4281.02564103 , 4273.33333333 , 4341.53846154 , 4293.33333333 , 4064.1025641 , 3835.38461538 , 3804.61538462 , 1687.0 , 1669.0 , 5.948 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 3423.58974359 , 4236.41025641 , 4089.23076923 , 3943.07692308 , 4650.25641026 , 4087.17948718 , 4471.28205128 , 4281.53846154 , 4276.92307692 , 4346.15384615 , 4292.82051282 , 4062.05128205 , 3832.82051282 , 3802.05128205 , 1688.0 , 1669.0 , 5.97 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 3417.43589744 , 4233.84615385 , 4090.76923077 , 3942.56410256 , 4654.87179487 , 4088.71794872 , 4470.76923077 , 4281.53846154 , 4282.05128205 , 4350.76923077 , 4289.23076923 , 4063.07692308 , 3834.35897436 , 3800.0 , 1687.0 , 1670.0 , 5.97 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 3415.38461538 , 4232.30769231 , 4090.25641026 , 3939.48717949 , 4646.66666667 , 4084.61538462 , 4471.79487179 , 4280.51282051 , 4278.46153846 , 4344.1025641 , 4282.05128205 , 4064.1025641 , 3833.84615385 , 3800.0 , 1687.0 , 1671.0 , 5.972 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 3415.8974359 , 4230.76923077 , 4092.30769231 , 3940.51282051 , 4640.51282051 , 4081.02564103 , 4472.30769231 , 4284.1025641 , 4278.46153846 , 4340.0 , 4282.56410256 , 4066.15384615 , 3830.25641026 , 3800.0 , 1688.0 , 1670.0 , 5.979 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 3417.94871795 , 4231.28205128 , 4099.48717949 , 3942.05128205 , 4648.20512821 , 4086.66666667 , 4472.82051282 , 4287.69230769 , 4281.02564103 , 4341.53846154 , 4288.20512821 , 4068.20512821 , 3834.35897436 , 3801.02564103 , 1689.0 , 1669.0 , 6.001 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 3414.35897436 , 4231.79487179 , 4101.53846154 , 3932.82051282 , 4659.48717949 , 4091.79487179 , 4473.33333333 , 4277.94871795 , 4270.76923077 , 4326.15384615 , 4280.0 , 4063.58974359 , 3832.82051282 , 3793.84615385 , 1690.0 , 1669.0 , 6.001 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 3408.71794872 , 4233.33333333 , 4098.97435897 , 3928.71794872 , 4664.61538462 , 4091.28205128 , 4472.30769231 , 4269.23076923 , 4259.48717949 , 4306.15384615 , 4266.15384615 , 4060.51282051 , 3822.05128205 , 3783.07692308 , 1690.0 , 1669.0 , 6.004 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 3417.94871795 , 4241.53846154 , 4103.07692308 , 3939.48717949 , 4659.48717949 , 4090.76923077 , 4472.30769231 , 4277.94871795 , 4261.53846154 , 4315.38461538 , 4269.74358974 , 4066.66666667 , 3823.07692308 , 3787.69230769 , 1690.0 , 1671.0 , 6.012 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 3426.66666667 , 4247.69230769 , 4107.69230769 , 3944.61538462 , 4652.30769231 , 4086.66666667 , 4473.33333333 , 4278.97435897 , 4264.61538462 , 4336.92307692 , 4285.12820513 , 4073.33333333 , 3839.48717949 , 3801.02564103 , 1689.0 , 1671.0 , 6.035 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 3423.07692308 , 4247.69230769 , 4107.17948718 , 3940.0 , 4646.15384615 , 4077.94871795 , 4473.33333333 , 4266.66666667 , 4262.05128205 , 4336.92307692 , 4293.84615385 , 4073.33333333 , 3849.74358974 , 3802.56410256 , 1689.0 , 1671.0 , 6.035 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 3424.1025641 , 4248.71794872 , 4107.17948718 , 3942.05128205 , 4634.35897436 , 4074.35897436 , 4472.82051282 , 4263.58974359 , 4261.53846154 , 4325.64102564 , 4290.76923077 , 4072.30769231 , 3850.76923077 , 3801.02564103 , 1687.0 , 1670.0 , 6.035 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 3430.76923077 , 4250.76923077 , 4107.17948718 , 3946.15384615 , 4632.30769231 , 4077.94871795 , 4472.82051282 , 4267.69230769 , 4262.56410256 , 4326.15384615 , 4283.07692308 , 4070.76923077 , 3851.28205128 , 3803.58974359 , 1686.0 , 1672.0 , 6.043 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 3427.17948718 , 4248.20512821 , 4104.61538462 , 3942.56410256 , 4645.64102564 , 4077.43589744 , 4472.82051282 , 4265.64102564 , 4262.56410256 , 4329.23076923 , 4281.53846154 , 4066.15384615 , 3848.20512821 , 3801.53846154 , 1686.0 , 1670.0 , 6.067 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 3420.51282051 , 4247.17948718 , 4104.61538462 , 3941.02564103 , 4652.82051282 , 4074.35897436 , 4472.82051282 , 4267.69230769 , 4266.15384615 , 4329.23076923 , 4286.15384615 , 4066.15384615 , 3846.15384615 , 3796.92307692 , 1684.0 , 1672.0 , 6.067 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 3423.58974359 , 4249.74358974 , 4107.17948718 , 3941.53846154 , 4648.71794872 , 4077.43589744 , 4472.82051282 , 4274.87179487 , 4268.20512821 , 4333.33333333 , 4288.71794872 , 4070.25641026 , 3851.79487179 , 3801.02564103 , 1686.0 , 1672.0 , 6.067 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 3428.20512821 , 4253.33333333 , 4105.64102564 , 3943.58974359 , 4647.17948718 , 4078.46153846 , 4472.82051282 , 4278.46153846 , 4266.15384615 , 4340.51282051 , 4288.71794872 , 4072.30769231 , 3856.92307692 , 3808.20512821 , 1685.0 , 1669.0 , 6.074 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 3418.97435897 , 4248.71794872 , 4099.48717949 , 3942.05128205 , 4650.76923077 , 4074.87179487 , 4472.82051282 , 4275.38461538 , 4266.15384615 , 4337.43589744 , 4284.61538462 , 4071.28205128 , 3850.25641026 , 3803.07692308 , 1687.0 , 1670.0 , 6.094 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 3406.15384615 , 4238.46153846 , 4096.41025641 , 3939.48717949 , 4656.41025641 , 4075.8974359 , 4472.82051282 , 4269.74358974 , 4265.64102564 , 4326.15384615 , 4275.8974359 , 4068.20512821 , 3842.05128205 , 3789.23076923 , 1687.0 , 1670.0 , 6.094 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 3411.79487179 , 4240.0 , 4098.97435897 , 3949.23076923 , 4658.46153846 , 4076.92307692 , 4472.82051282 , 4272.30769231 , 4264.61538462 , 4328.20512821 , 4279.48717949 , 4068.20512821 , 3847.17948718 , 3794.35897436 , 1688.0 , 1670.0 , 6.097 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 3429.23076923 , 4251.28205128 , 4101.02564103 , 3956.92307692 , 4650.76923077 , 4073.84615385 , 4472.82051282 , 4280.51282051 , 4272.30769231 , 4340.51282051 , 4291.79487179 , 4072.82051282 , 3858.46153846 , 3813.84615385 , 1688.0 , 1670.0 , 6.105 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 3431.79487179 , 4251.28205128 , 4103.58974359 , 3954.35897436 , 4643.58974359 , 4072.82051282 , 4472.82051282 , 4282.56410256 , 4280.51282051 , 4343.58974359 , 4295.8974359 , 4074.35897436 , 3861.02564103 , 3813.84615385 , 1688.0 , 1671.0 , 6.129 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 3426.15384615 , 4245.64102564 , 4106.15384615 , 3953.33333333 , 4642.05128205 , 4073.33333333 , 4472.82051282 , 4279.48717949 , 4277.94871795 , 4343.07692308 , 4290.25641026 , 4071.79487179 , 3858.46153846 , 3802.05128205 , 1688.0 , 1670.0 , 6.129 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 3428.20512821 , 4253.33333333 , 4105.12820513 , 3954.35897436 , 4645.64102564 , 4068.71794872 , 4472.82051282 , 4276.41025641 , 4276.92307692 , 4353.33333333 , 4292.82051282 , 4071.28205128 , 3867.17948718 , 3807.69230769 , 1686.0 , 1670.0 , 6.129 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 3437.94871795 , 4266.66666667 , 4104.1025641 , 3953.84615385 , 4649.23076923 , 4065.12820513 , 4472.82051282 , 4278.46153846 , 4284.1025641 , 4368.20512821 , 4305.64102564 , 4076.92307692 , 3878.46153846 , 3823.58974359 , 1686.0 , 1669.0 , 6.136 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 3447.69230769 , 4268.20512821 , 4106.66666667 , 3956.92307692 , 4648.71794872 , 4069.74358974 , 4472.82051282 , 4288.20512821 , 4289.74358974 , 4380.0 , 4313.84615385 , 4084.61538462 , 3888.20512821 , 3831.28205128 , 1685.0 , 1669.0 , 6.157 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 3450.25641026 , 4264.1025641 , 4105.64102564 , 3962.05128205 , 4655.8974359 , 4073.33333333 , 4472.82051282 , 4292.30769231 , 4290.25641026 , 4382.56410256 , 4313.84615385 , 4087.17948718 , 3892.82051282 , 3833.84615385 , 1686.0 , 1670.0 , 6.157 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 3448.71794872 , 4261.02564103 , 4102.56410256 , 3958.97435897 , 4668.71794872 , 4070.25641026 , 4472.82051282 , 4283.58974359 , 4285.12820513 , 4376.92307692 , 4312.30769231 , 4085.12820513 , 3885.12820513 , 3834.35897436 , 1685.0 , 1670.0 , 6.16 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 3443.07692308 , 4255.8974359 , 4100.51282051 , 3950.76923077 , 4662.05128205 , 4065.64102564 , 4472.82051282 , 4279.48717949 , 4282.05128205 , 4368.71794872 , 4306.15384615 , 4081.02564103 , 3878.97435897 , 3828.20512821 , 1686.0 , 1671.0 , 6.168 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 3433.33333333 , 4248.20512821 , 4094.35897436 , 3943.07692308 , 4652.30769231 , 4066.66666667 , 4472.82051282 , 4285.64102564 , 4283.58974359 , 4354.87179487 , 4297.43589744 , 4076.41025641 , 3877.94871795 , 3819.48717949 , 1688.0 , 1669.0 , 6.188 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 3425.12820513 , 4246.66666667 , 4093.33333333 , 3942.56410256 , 4664.1025641 , 4067.69230769 , 4472.82051282 , 4281.02564103 , 4275.38461538 , 4341.53846154 , 4291.79487179 , 4072.30769231 , 3867.17948718 , 3808.20512821 , 1688.0 , 1670.0 , 6.188 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 3426.66666667 , 4252.30769231 , 4095.8974359 , 3949.74358974 , 4668.71794872 , 4065.64102564 , 4472.82051282 , 4266.15384615 , 4262.05128205 , 4336.92307692 , 4290.25641026 , 4071.79487179 , 3862.56410256 , 3803.07692308 , 1688.0 , 1670.0 , 6.193 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 3440.0 , 4262.56410256 , 4096.92307692 , 3962.05128205 , 4644.61538462 , 4059.48717949 , 4472.82051282 , 4267.17948718 , 4262.56410256 , 4341.02564103 , 4299.48717949 , 4078.97435897 , 3878.46153846 , 3817.94871795 , 1688.0 , 1670.0 , 6.198 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 3450.76923077 , 4268.20512821 , 4101.53846154 , 3971.28205128 , 4633.84615385 , 4051.79487179 , 4472.82051282 , 4278.46153846 , 4271.79487179 , 4347.17948718 , 4310.76923077 , 4086.15384615 , 3884.1025641 , 3829.74358974 , 1687.0 , 1669.0 , 6.22 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 3450.76923077 , 4265.64102564 , 4101.53846154 , 3966.66666667 , 4652.30769231 , 4052.82051282 , 4472.82051282 , 4280.0 , 4277.94871795 , 4354.35897436 , 4307.17948718 , 4087.69230769 , 3882.05128205 , 3820.51282051 , 1686.0 , 1670.0 , 6.22 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 3447.17948718 , 4264.61538462 , 4096.92307692 , 3958.46153846 , 4656.41025641 , 4058.46153846 , 4472.82051282 , 4277.94871795 , 4281.02564103 , 4355.38461538 , 4298.97435897 , 4087.17948718 , 3890.76923077 , 3815.8974359 , 1686.0 , 1668.0 , 6.222 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 3448.71794872 , 4265.12820513 , 4095.8974359 , 3960.0 , 4645.12820513 , 4056.92307692 , 4472.82051282 , 4279.48717949 , 4276.92307692 , 4350.76923077 , 4299.48717949 , 4085.12820513 , 3887.17948718 , 3821.53846154 , 1684.0 , 1668.0 , 6.23 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 3449.74358974 , 4263.07692308 , 4100.0 , 3961.53846154 , 4647.17948718 , 4053.84615385 , 4472.82051282 , 4278.46153846 , 4272.30769231 , 4348.71794872 , 4303.58974359 , 4082.05128205 , 3876.41025641 , 3819.48717949 , 1685.0 , 1669.0 , 6.253 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 3446.15384615 , 4262.56410256 , 4101.02564103 , 3959.48717949 , 4647.69230769 , 4056.41025641 , 4472.82051282 , 4280.0 , 4279.48717949 , 4346.66666667 , 4303.07692308 , 4079.48717949 , 3881.53846154 , 3815.8974359 , 1684.0 , 1669.0 , 6.253 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 3442.05128205 , 4265.12820513 , 4098.46153846 , 3957.94871795 , 4643.58974359 , 4060.51282051 , 4472.82051282 , 4280.0 , 4284.1025641 , 4340.51282051 , 4297.43589744 , 4077.94871795 , 3884.1025641 , 3814.35897436 , 1685.0 , 1670.0 , 6.253 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 3439.48717949 , 4269.23076923 , 4097.94871795 , 3958.97435897 , 4653.84615385 , 4063.58974359 , 4472.82051282 , 4270.76923077 , 4272.30769231 , 4332.82051282 , 4293.84615385 , 4076.92307692 , 3878.46153846 , 3805.12820513 , 1685.0 , 1669.0 , 6.262 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 3439.48717949 , 4273.33333333 , 4097.94871795 , 3957.94871795 , 4663.07692308 , 4067.69230769 , 4472.82051282 , 4264.1025641 , 4261.53846154 , 4325.12820513 , 4296.41025641 , 4075.8974359 , 3878.46153846 , 3798.46153846 , 1685.0 , 1671.0 , 6.285 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 3437.94871795 , 4275.38461538 , 4096.41025641 , 3957.43589744 , 4666.66666667 , 4067.17948718 , 4472.82051282 , 4261.02564103 , 4261.53846154 , 4320.0 , 4290.76923077 , 4071.79487179 , 3875.38461538 , 3802.56410256 , 1686.0 , 1670.0 , 6.285 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 3446.15384615 , 4277.43589744 , 4097.43589744 , 3960.51282051 , 4674.87179487 , 4062.05128205 , 4472.82051282 , 4267.17948718 , 4268.71794872 , 4334.87179487 , 4291.79487179 , 4070.76923077 , 3881.53846154 , 3814.87179487 , 1686.0 , 1669.0 , 6.285 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 3461.53846154 , 4283.07692308 , 4102.05128205 , 3965.12820513 , 4669.23076923 , 4058.97435897 , 4472.82051282 , 4279.48717949 , 4279.48717949 , 4364.61538462 , 4310.76923077 , 4075.8974359 , 3900.51282051 , 3831.28205128 , 1687.0 , 1669.0 , 6.293 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 3462.56410256 , 4293.33333333 , 4101.53846154 , 3968.71794872 , 4650.76923077 , 4061.02564103 , 4472.82051282 , 4278.46153846 , 4277.43589744 , 4365.12820513 , 4315.8974359 , 4075.8974359 , 3902.05128205 , 3832.30769231 , 1686.0 , 1668.0 , 6.316 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 3451.79487179 , 4296.41025641 , 4097.43589744 , 3970.76923077 , 4646.15384615 , 4064.1025641 , 4472.82051282 , 4264.1025641 , 4265.12820513 , 4340.0 , 4301.53846154 , 4071.28205128 , 3891.79487179 , 3818.97435897 , 1686.0 , 1668.0 , 6.316 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 3447.17948718 , 4285.64102564 , 4097.94871795 , 3975.38461538 , 4652.30769231 , 4061.02564103 , 4472.82051282 , 4264.61538462 , 4270.76923077 , 4334.87179487 , 4294.35897436 , 4072.82051282 , 3892.30769231 , 3813.84615385 , 1684.0 , 1669.0 , 6.316 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 3447.69230769 , 4278.97435897 , 4097.43589744 , 3974.87179487 , 4653.84615385 , 4057.43589744 , 4472.82051282 , 4278.46153846 , 4283.07692308 , 4345.64102564 , 4298.46153846 , 4074.87179487 , 3889.23076923 , 3817.43589744 , 1685.0 , 1669.0 , 6.324 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 3447.69230769 , 4282.56410256 , 4093.33333333 , 3964.61538462 , 4654.87179487 , 4061.53846154 , 4472.82051282 , 4281.02564103 , 4282.56410256 , 4345.64102564 , 4295.8974359 , 4071.79487179 , 3877.43589744 , 3810.25641026 , 1684.0 , 1668.0 , 6.345 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 3447.69230769 , 4282.56410256 , 4092.30769231 , 3958.46153846 , 4661.02564103 , 4066.15384615 , 4472.82051282 , 4276.92307692 , 4279.48717949 , 4345.64102564 , 4288.20512821 , 4069.74358974 , 3883.07692308 , 3798.97435897 , 1684.0 , 1670.0 , 6.345 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 3448.20512821 , 4279.48717949 , 4092.30769231 , 3961.02564103 , 4660.51282051 , 4066.15384615 , 4472.82051282 , 4274.87179487 , 4274.35897436 , 4350.76923077 , 4289.23076923 , 4069.74358974 , 3892.30769231 , 3798.97435897 , 1685.0 , 1669.0 , 6.347 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 3444.61538462 , 4278.97435897 , 4088.20512821 , 3961.02564103 , 4648.20512821 , 4068.20512821 , 4472.82051282 , 4270.76923077 , 4264.1025641 , 4345.12820513 , 4290.25641026 , 4068.71794872 , 3885.12820513 , 3802.56410256 , 1685.0 , 1671.0 , 6.355 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 3437.94871795 , 4273.84615385 , 4084.1025641 , 3957.43589744 , 4651.28205128 , 4069.23076923 , 4472.82051282 , 4263.58974359 , 4261.53846154 , 4333.33333333 , 4283.07692308 , 4063.07692308 , 3875.8974359 , 3802.56410256 , 1686.0 , 1670.0 , 6.376 , 0.0 , 0.0 , 0.0 , 0.0 , 

