73.0 , 3777.43589744 , 4444.1025641 , 4043.07692308 , 4091.79487179 , 4635.8974359 , 3986.66666667 , 4492.82051282 , 4267.69230769 , 4201.02564103 , 4232.82051282 , 4401.02564103 , 4113.33333333 , 4090.25641026 , 4240.0 , 1685.0 , 1665.0 , 2.955 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 3823.58974359 , 4495.8974359 , 4031.28205128 , 4171.79487179 , 4642.56410256 , 4029.23076923 , 4517.43589744 , 4261.02564103 , 4224.61538462 , 4332.82051282 , 4462.05128205 , 4175.38461538 , 4158.97435897 , 4290.76923077 , 1686.0 , 1663.0 , 2.964 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 3830.76923077 , 4471.28205128 , 4116.92307692 , 4131.28205128 , 4689.74358974 , 3982.56410256 , 4493.33333333 , 4244.61538462 , 4182.56410256 , 4278.97435897 , 4417.43589744 , 4157.43589744 , 4107.69230769 , 4275.8974359 , 1684.0 , 1663.0 , 2.972 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 3818.97435897 , 4480.0 , 4060.51282051 , 4148.20512821 , 4646.66666667 , 4012.30769231 , 4510.25641026 , 4258.97435897 , 4204.61538462 , 4295.38461538 , 4431.28205128 , 4160.0 , 4125.64102564 , 4282.05128205 , 1686.0 , 1663.0 , 2.979 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 3830.76923077 , 4488.20512821 , 4068.71794872 , 4165.12820513 , 4654.87179487 , 4022.05128205 , 4517.43589744 , 4256.92307692 , 4207.17948718 , 4315.38461538 , 4441.02564103 , 4177.94871795 , 4145.64102564 , 4293.33333333 , 1686.0 , 1663.0 , 2.987 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 3836.92307692 , 4489.74358974 , 4093.84615385 , 4166.15384615 , 4662.05128205 , 4008.20512821 , 4513.33333333 , 4248.71794872 , 4193.33333333 , 4302.56410256 , 4443.07692308 , 4185.12820513 , 4143.07692308 , 4295.38461538 , 1686.0 , 1664.0 , 2.996 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 3841.53846154 , 4500.51282051 , 4087.17948718 , 4175.8974359 , 4651.79487179 , 4017.94871795 , 4517.94871795 , 4256.41025641 , 4196.41025641 , 4311.28205128 , 4453.84615385 , 4193.33333333 , 4150.76923077 , 4302.56410256 , 1686.0 , 1664.0 , 3.003 , 0.0 , 0.0 , 0.0 , 0.0 , 

